DATE_TIME,VALUE
2021-01-30 15:43:00.736085,ag1ewIjgBaKuklAjy2TIPgeF
2021-01-30 15:42:43.933368,7eeTDfar55NlBkuNDiiv1weF
2021-01-30 15:33:42.795041,F5LgmV02U6whrDZDC9p4wweF
2021-01-30 15:27:24.281977,XLqmMzHar3BEJrmTiJsgxweF
